sku,mpn,name,product_websites,attribute_set_code,product_type,storage,condition,categories,price,qty,is_in_stock,description,short_description,weight,visibility,tax_class_name,meta_title,meta_description,meta_keyword,image,small_image,thumbnail,brand,processor_cores,processor_clock_speed,processor_socket,errors
btd-008261,V000070360-N,V000070360-N Toshiba Core2 Duo T5500 1.66GHz 667MHz,base,Default,simple,,Used,Default Category/CPUs/CPU By Brand/Toshiba CPU,95.07,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> V000070360-N</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core M</li><li><strong>Core Model Type/ProcNo. :</strong> T5450</li><li><strong>Processor Code Name :</strong> Merom</li><li><strong>Core Stepping :</strong> M0</li><li><strong>Manufacturing Technology :</strong> 65 nm</li><li><strong>CPU ID String :</strong> 06FDh</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 1.66 GHz</li><li><strong>L2 Cache Size :</strong> 2 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 667 MHz</li><li><strong>Thermal Power :</strong> 35 Watts</li><li><strong>VID Voltage Range :</strong> 1.075V-1.250V</li><li><strong>CPU Socket Type :</strong> PGA 478</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> V000070360-N</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,V000070360-N Toshiba Core2 Duo T5500 1.66GHz 667MHz,,,btd-008261.jpeg,btd-008261.jpeg,btd-008261.jpeg,Intel,2-Core,1.66 GHz,PGA 478,
btd-008262,K000057790,K000057790 Toshiba 1.9GHz 800MHz FSB 512KB L2 Cache Socket S1 AMD Turion 64 X2 Dual-Core TK-57 Processor Upgrade,base,Default,simple,,Used,Default Category/CPUs/CPU By Brand/Toshiba CPU,363.40,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Toshiba</li><li><strong>Manufacturer Part # :</strong> K000057790</li></ul>",<ul> <li><strong>Part No. :</strong> K000057790</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Toshiba</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,K000057790 Toshiba 1.9GHz 800MHz FSB 512KB L2 Cache Socket S1 AMD Turion 64 X2 Dual-Core TK-57 Processor Upgrade,,,btd-008262.jpeg,btd-008262.jpeg,btd-008262.jpeg,Toshiba,2-Core,,,
btd-008263,A000052450,A000052450 Toshiba 2.26GHz 2.50GT/s DMI 3MB L3 Cache Socket PGA 988 Intel Core i5-430M Dual-Core Mobile Processor Upgrade,base,Default,simple,,Used,Default Category/CPUs/CPU By Brand/Toshiba CPU,81.44,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> A000052450</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core i5 Mobile</li><li><strong>Core Model Type/ProcNo. :</strong> I5-430M</li><li><strong>Processor Code Name :</strong> Arrandale</li><li><strong>Core Stepping :</strong> C2</li><li><strong>Manufacturing Technology :</strong> 32 nm</li><li><strong>CPU ID String :</strong> 020652h</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 4</li><li><strong>Clock Speed :</strong> 2.26 GHz</li><li><strong>L3 Cache Size :</strong> 3 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 2.50 GT/s</li><li><strong>Thermal Power :</strong> 35 Watts</li><li><strong>CPU Socket Type :</strong> PGA 988</li></ul>",<ul> <li><strong>Part No. :</strong> A000052450</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,A000052450 Toshiba 2.26GHz 2.50GT/s DMI 3MB L3 Cache Socket PGA 988 Intel Core i5-430M Dual-Core Mobile Processor Upgrade,,,btd-008263.jpeg,btd-008263.jpeg,btd-008263.jpeg,Intel,2-Core,2.26 GHz,PGA 988,
btd-008264,P000508060,P000508060 Toshiba 2.00GHz 800MHz FSB 2MB L2 Cache Intel Core 2 Duo T5870 Mobile Processor Upgrade,base,Default,simple,,Used,Default Category/CPUs/CPU By Brand/Toshiba CPU,81.44,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> P000508060</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core2 Duo Mobile</li><li><strong>Core Model Type/ProcNo. :</strong> T5870</li><li><strong>Processor Code Name :</strong> Merom</li><li><strong>Core Stepping :</strong> M0</li><li><strong>Manufacturing Technology :</strong> 65 nm</li><li><strong>CPU ID String :</strong> 10676</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 2.00 GHz</li><li><strong>L2 Cache Size :</strong> 2 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 800 MHz</li><li><strong>Thermal Power :</strong> 35 Watts</li><li><strong>VID Voltage Range :</strong> 1.075V-1.175V</li><li><strong>CPU Socket Type :</strong> Socket P</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> P000508060</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,P000508060 Toshiba 2.00GHz 800MHz FSB 2MB L2 Cache Intel Core 2 Duo T5870 Mobile Processor Upgrade,,,btd-008264.jpeg,btd-008264.jpeg,btd-008264.jpeg,Intel,2-Core,2.00 GHz,Socket P,
btd-008265,V000060600,V000060600 Toshiba 2.00GHz 667MHz FSB 2MB L2 Cache Socket PPGA478 Intel Dual-Core T2500 Processor Upgrdae,base,Default,simple,,Used,Default Category/CPUs/CPU By Brand/Toshiba CPU,89.67,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> V000060600</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core2 Duo Mobile</li><li><strong>Core Model Type/ProcNo. :</strong> T2500</li><li><strong>Processor Code Name :</strong> Yonah</li><li><strong>Core Stepping :</strong> C0</li><li><strong>Manufacturing Technology :</strong> 65 nm</li><li><strong>CPU ID String :</strong> 6E4</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 2.00 GHz</li><li><strong>L2 Cache Size :</strong> 2 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 667 MHz</li><li><strong>Thermal Power :</strong> 31 Watts</li><li><strong>VID Voltage Range :</strong> 1.1625V - 1.30V</li><li><strong>CPU Socket Type :</strong> PGA 478</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> V000060600</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,V000060600 Toshiba 2.00GHz 667MHz FSB 2MB L2 Cache Socket PPGA478 Intel Dual-Core T2500 Processor Upgrdae,,,btd-008265.jpeg,btd-008265.jpeg,btd-008265.jpeg,Intel,2-Core,2.00 GHz,PGA 478,
btd-008266,A000043010,A000043010 Toshiba 2.2GHz 3600MHz FSB 1MB L2 Cache Socket S1 AMD Turion 64 X2 Dual-Core RM-74 Mobile Processor Upgrade,base,Default,simple,,Used,Default Category/CPUs/CPU By Brand/Toshiba CPU,434.26,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Toshiba</li><li><strong>Manufacturer Part # :</strong> A000043010</li></ul>",<ul> <li><strong>Part No. :</strong> A000043010</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Toshiba</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,A000043010 Toshiba 2.2GHz 3600MHz FSB 1MB L2 Cache Socket S1 AMD Turion 64 X2 Dual-Core RM-74 Mobile Processor Upgrade,,,btd-008266.jpeg,btd-008266.jpeg,btd-008266.jpeg,Toshiba,2-Core,,,
btd-008267,A000012210,A000012210 Toshiba 2.33GHz 667MHz FSB 2MB L2 Cache Intel Core Duo T2700 Dual Core Processor Upgrade,base,Default,simple,,Used,Default Category/CPUs/CPU By Brand/Toshiba CPU,264.70,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> A000012210</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core Duo</li><li><strong>Core Model Type/ProcNo. :</strong> T2700</li><li><strong>Processor Code Name :</strong> Yonah</li><li><strong>Core Stepping :</strong> D0</li><li><strong>Manufacturing Technology :</strong> 65 nm</li><li><strong>CPU ID String :</strong> 06Ech</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 2.33 GHz</li><li><strong>L2 Cache Size :</strong> 2 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 667 MHz</li><li><strong>Thermal Power :</strong> 31 Watts</li><li><strong>VID Voltage Range :</strong> 1.1625V - 1.30V</li><li><strong>CPU Socket Type :</strong> BGA479</li></ul>",<ul> <li><strong>Part No. :</strong> A000012210</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,A000012210 Toshiba 2.33GHz 667MHz FSB 2MB L2 Cache Intel Core Duo T2700 Dual Core Processor Upgrade,,,btd-008267.jpeg,btd-008267.jpeg,btd-008267.jpeg,Intel,2-Core,2.33 GHz,BGA479,
btd-008268,V000160260,V000160260 Toshiba 2.20GHz 800MHz FSB 2MB L2 Cache Intel Core 2 Duo E4500 Desktop Processor Upgrade,base,Default,simple,,Used,Default Category/CPUs/CPU By Brand/Toshiba CPU,51.79,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> V000160260</li><li><strong>Processor Type :</strong> Desktop</li><li><strong>Series :</strong> Core2 Duo Desktop Processor</li><li><strong>Core Model Type/ProcNo. :</strong> E4500</li><li><strong>Processor Code Name :</strong> Conroe</li><li><strong>Core Stepping :</strong> M0</li><li><strong>Manufacturing Technology :</strong> 65 nm</li><li><strong>CPU ID String :</strong> 6FD</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 2.20 GHz</li><li><strong>L2 Cache Size :</strong> 2 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 800 MHz</li><li><strong>Thermal Power :</strong> 65 Watts</li><li><strong>VID Voltage Range :</strong> 0.8500V-1.5V</li><li><strong>CPU Socket Type :</strong> LGA 775</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> V000160260</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,V000160260 Toshiba 2.20GHz 800MHz FSB 2MB L2 Cache Intel Core 2 Duo E4500 Desktop Processor Upgrade,,,btd-008268.jpeg,btd-008268.jpeg,btd-008268.jpeg,Intel,2-Core,2.20 GHz,LGA 775,
btd-008269,A000006910,A000006910 Toshiba 2.33GHz 667MHz FSB 4MB L2 Cache Intel Core 2 Duo T7600 Mobile Processor Upgrade,base,Default,simple,,Used,Default Category/CPUs/CPU By Brand/Toshiba CPU,74.92,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> A000006910</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core2 Duo Mobile</li><li><strong>Core Model Type/ProcNo. :</strong> T7600</li><li><strong>Processor Code Name :</strong> Merom</li><li><strong>Core Stepping :</strong> B2</li><li><strong>Manufacturing Technology :</strong> 65 nm</li><li><strong>CPU ID String :</strong> 0X6F6</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 2.33 GHz</li><li><strong>L2 Cache Size :</strong> 4 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 667 MHz</li><li><strong>Thermal Power :</strong> 34 Watts</li><li><strong>VID Voltage Range :</strong> 1.0375 - 1.30V</li><li><strong>CPU Socket Type :</strong> BGA479</li></ul>",<ul> <li><strong>Part No. :</strong> A000006910</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,A000006910 Toshiba 2.33GHz 667MHz FSB 4MB L2 Cache Intel Core 2 Duo T7600 Mobile Processor Upgrade,,,btd-008269.jpeg,btd-008269.jpeg,btd-008269.jpeg,Intel,2-Core,2.33 GHz,BGA479,
btd-008270,K000053670,K000053670 Toshiba 1.90GHz 1MB L2 Cache Socket S1 AMD Turion 64 X2 TL-58 Dual-Core Mobile Processor Upgrade,base,Default,simple,,Used,Default Category/CPUs/CPU By Brand/Toshiba CPU,363.40,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> AMD</li><li><strong>Part No. :</strong> K000053670</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> AMD Turion 64 X2</li><li><strong>Core Model Type/ProcNo. :</strong> TL-58</li><li><strong>Processor Code Name :</strong> Tyler</li><li><strong>Core Stepping :</strong> BH-G1</li><li><strong>Manufacturing Technology :</strong> 65 nm</li><li><strong>CPU ID String :</strong> 60F81</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 1.90 MHz</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 800 MHz</li><li><strong>Thermal Power :</strong> 31 Watts</li><li><strong>Memory Types :</strong> DDR2-667DDR2-800</li><li><strong>Memory Channels :</strong> 2</li><li><strong>Maximum Memory Bandwidth :</strong> 12.8 GB/s</li><li><strong># of Controllers :</strong> 1</li><li><strong>CPU Socket Type :</strong> Socket S1</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> K000053670</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> AMD</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,K000053670 Toshiba 1.90GHz 1MB L2 Cache Socket S1 AMD Turion 64 X2 TL-58 Dual-Core Mobile Processor Upgrade,,,btd-008270.jpeg,btd-008270.jpeg,btd-008270.jpeg,AMD,2-Core,1.90 MHz,Socket S1,
btd-008271,V000070400,V000070400 Toshiba 2.33GHz 667MHz FSB 4MB L2 Cache Intel Core 2 Duo T7600 Mobile Processor Upgrade,base,Default,simple,,Used,Default Category/CPUs/CPU By Brand/Toshiba CPU,176.36,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> V000070400</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core2 Duo Mobile</li><li><strong>Core Model Type/ProcNo. :</strong> T7600</li><li><strong>Processor Code Name :</strong> Merom</li><li><strong>Core Stepping :</strong> B2</li><li><strong>Manufacturing Technology :</strong> 65 nm</li><li><strong>CPU ID String :</strong> 0X6F6</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 2.33 GHz</li><li><strong>L2 Cache Size :</strong> 4 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 667 MHz</li><li><strong>Thermal Power :</strong> 34 Watts</li><li><strong>VID Voltage Range :</strong> 1.0375 - 1.30V</li><li><strong>CPU Socket Type :</strong> BGA479</li></ul>",<ul> <li><strong>Part No. :</strong> V000070400</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,V000070400 Toshiba 2.33GHz 667MHz FSB 4MB L2 Cache Intel Core 2 Duo T7600 Mobile Processor Upgrade,,,btd-008271.jpeg,btd-008271.jpeg,btd-008271.jpeg,Intel,2-Core,2.33 GHz,BGA479,
btd-008272,V000272330,V000272330 Toshiba 2.40GHz 5.00GT/s DMI 6MB L3 Cache Socket PGA 988 Intel Core i7-3630QM Quad-Core Mobile Processor Upgrade,base,Default,simple,,Used,Default Category/CPUs/CPU By Brand/Toshiba CPU,120.36,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> V000272330</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core i7 Mobile</li><li><strong>Core Model Type/ProcNo. :</strong> i7-3630QM</li><li><strong>Processor Code Name :</strong> Ivy Bridge</li><li><strong>Core Stepping :</strong> E1</li><li><strong>Manufacturing Technology :</strong> 22 nm</li><li><strong># of Cores :</strong> 4</li><li><strong># of Threads :</strong> 8</li><li><strong>Clock Speed :</strong> 2.40 GHz</li><li><strong>L3 Cache Size :</strong> 6 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 5.00 GT/s</li><li><strong>Thermal Power :</strong> 45 Watts</li><li><strong>CPU Socket Type :</strong> PGA 988</li></ul>",<ul> <li><strong>Part No. :</strong> V000272330</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 4-Core</li> ,,"Catalog, Search",Taxable Goods,V000272330 Toshiba 2.40GHz 5.00GT/s DMI 6MB L3 Cache Socket PGA 988 Intel Core i7-3630QM Quad-Core Mobile Processor Upgrade,,,btd-008272.jpeg,btd-008272.jpeg,btd-008272.jpeg,Intel,4-Core,2.40 GHz,PGA 988,
btd-008273,V000240590,V000240590 Toshiba 2.40GHz 2.50GT/s DMI 3MB L3 Cache Socket PGA 988 Intel Core i3-370M Dual-Core Mobile Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Brand/Toshiba CPU,81.44,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> V000240590</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core i3 Mobile</li><li><strong>Core Model Type/ProcNo. :</strong> i3-370M</li><li><strong>Processor Code Name :</strong> Arrandale</li><li><strong>Core Stepping :</strong> K0</li><li><strong>Manufacturing Technology :</strong> 32 nm</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 4</li><li><strong>Clock Speed :</strong> 2.40 GHz</li><li><strong>L3 Cache Size :</strong> 3 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 2.50 GT/s</li><li><strong>Thermal Power :</strong> 35 Watts</li><li><strong>CPU Socket Type :</strong> PGA 988</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> V000240590</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,V000240590 Toshiba 2.40GHz 2.50GT/s DMI 3MB L3 Cache Socket PGA 988 Intel Core i3-370M Dual-Core Mobile Processor,,,btd-008273.jpeg,btd-008273.jpeg,btd-008273.jpeg,Intel,2-Core,2.40 GHz,PGA 988,
btd-008274,A000029190,A000029190 Toshiba 2.00GHz Processor (cpu) T6400 for Portege M805-sp2907a/ Portege M805-sp2907c,base,Default,simple,,Used,Default Category/CPUs/CPU By Brand/Toshiba CPU,81.44,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> A000029190</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core2 Duo Mobile</li><li><strong>Core Model Type/ProcNo. :</strong> T6400</li><li><strong>Processor Code Name :</strong> Penryn</li><li><strong>Core Stepping :</strong> R0</li><li><strong>Manufacturing Technology :</strong> 45 nm</li><li><strong>CPU ID String :</strong> 10676h</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 2.00 GHz</li><li><strong>L2 Cache Size :</strong> 2 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 800 MHz</li><li><strong>Thermal Power :</strong> 35 Watts</li><li><strong>VID Voltage Range :</strong> 1.00V - 1.250V</li><li><strong>CPU Socket Type :</strong> PGA 478</li></ul>",<ul> <li><strong>Part No. :</strong> A000029190</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,A000029190 Toshiba 2.00GHz Processor (cpu) T6400 for Portege M805-sp2907a/ Portege M805-sp2907c,,,btd-008274.jpeg,btd-008274.jpeg,btd-008274.jpeg,Intel,2-Core,2.00 GHz,PGA 478,
btd-008275,K000052850,K000052850 Toshiba 2.20GHz 1600MHz FSB 1MB L2 Cache Socket S1 AMD Turion 64 X2 TL-64 Dual-Core Mobile Processor Upgrade for Satellite A215-s4697/ Satellite A215-s4717,base,Default,simple,,Used,Default Category/CPUs/CPU By Brand/Toshiba CPU,579.43,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Toshiba</li><li><strong>Manufacturer Part # :</strong> K000052850</li></ul>",<ul> <li><strong>Part No. :</strong> K000052850</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Toshiba</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,K000052850 Toshiba 2.20GHz 1600MHz FSB 1MB L2 Cache Socket S1 AMD Turion 64 X2 TL-64 Dual-Core Mobile Processor Upgrade for Satellite A215-s4697/ Satellite A215-s4717,,,btd-008275.jpeg,btd-008275.jpeg,btd-008275.jpeg,Toshiba,2-Core,,,
btd-008276,P000406770,P000406770 Toshiba 2.00GHz 400MHz FSB 2MB L2 Cache Intel Pentium Mobile 755 Processor Upgrade,base,Default,simple,,Used,Default Category/CPUs/CPU By Brand/Toshiba CPU,81.44,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> P000406770</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Pentium M</li><li><strong>Core Model Type/ProcNo. :</strong> 755</li><li><strong>Processor Code Name :</strong> Dothan</li><li><strong>Core Stepping :</strong> B1</li><li><strong>Manufacturing Technology :</strong> 90 nm</li><li><strong>CPU ID String :</strong> 06D6h</li><li><strong># of Cores :</strong> 1</li><li><strong># of Threads :</strong> 1</li><li><strong>Clock Speed :</strong> 2.00 GHz</li><li><strong>L2 Cache Size :</strong> 2 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 400 MHz</li><li><strong>Thermal Power :</strong> 21 Watts</li><li><strong>VID Voltage Range :</strong> 1.34V - 1.276V</li><li><strong>CPU Socket Type :</strong> PGA 478</li></ul>",<ul> <li><strong>Part No. :</strong> P000406770</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 1-Core</li> ,,"Catalog, Search",Taxable Goods,P000406770 Toshiba 2.00GHz 400MHz FSB 2MB L2 Cache Intel Pentium Mobile 755 Processor Upgrade,,,btd-008276.jpeg,btd-008276.jpeg,btd-008276.jpeg,Intel,1-Core,2.00 GHz,PGA 478,
btd-008277,V000062440,V000062440 Toshiba 1.86GHz 533MHz FSB 2MB L2 Cache Socket PGA 478 Intel Core Solo T1350 Mobile Processor Upgrade,base,Default,simple,,Used,Default Category/CPUs/CPU By Brand/Toshiba CPU,95.07,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> V000062440</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core M Processor</li><li><strong>Core Model Type/ProcNo. :</strong> T1350</li><li><strong>Processor Code Name :</strong> Yonah</li><li><strong>Core Stepping :</strong> C0</li><li><strong>Manufacturing Technology :</strong> 65 nm</li><li><strong>CPU ID String :</strong> 6E8</li><li><strong># of Cores :</strong> 1</li><li><strong># of Threads :</strong> 1</li><li><strong>Clock Speed :</strong> 1.86 GHz</li><li><strong>L2 Cache Size :</strong> 2 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 533 MHz</li><li><strong>Thermal Power :</strong> 31 Watts</li><li><strong>VID Voltage Range :</strong> 0.950V-1.262V</li><li><strong>CPU Socket Type :</strong> PGA 478</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> V000062440</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 1-Core</li> ,,"Catalog, Search",Taxable Goods,V000062440 Toshiba 1.86GHz 533MHz FSB 2MB L2 Cache Socket PGA 478 Intel Core Solo T1350 Mobile Processor Upgrade,,,btd-008277.jpeg,btd-008277.jpeg,btd-008277.jpeg,Intel,1-Core,1.86 GHz,PGA 478,
btd-008278,V000102310,V000102310 Toshiba 2.20GHz 1600MHz FSB 1MB L2 Cache Socket S1 AMD Turion 64 X2 TL-64 Dual-Core Mobile Processor Upgrade,base,Default,simple,,Used,Default Category/CPUs/CPU By Brand/Toshiba CPU,609.99,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Toshiba</li><li><strong>Manufacturer Part # :</strong> V000102310</li></ul>",<ul> <li><strong>Part No. :</strong> V000102310</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Toshiba</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,V000102310 Toshiba 2.20GHz 1600MHz FSB 1MB L2 Cache Socket S1 AMD Turion 64 X2 TL-64 Dual-Core Mobile Processor Upgrade,,,btd-008278.jpeg,btd-008278.jpeg,btd-008278.jpeg,Toshiba,2-Core,,,
