btd-038304,1GR201-899,1GR201-899 Seagate Enterprise Performance 10K.8 1.8TB 10000RPM SAS 12Gbps 128MB Cache 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 1.8TB HDD,154.59,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Seagate</li><li><strong>Manufacturer Part # :</strong> 1GR201-899</li><li><strong>Product Line :</strong> Enterprise</li><li><strong>Product Series :</strong> 10K.8</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 2.5-inch</li><li><strong>Capacity :</strong> 1.8 TB</li><li><strong>Cache :</strong> 128 MB</li><li><strong>Spindle Speed :</strong> 10000 RPM</li><li><strong>Average Seek Time :</strong> 4.6 ms</li><li><strong>Drive Interface Type :</strong> SAS 12.0 Gbps</li><li><strong>Features :</strong> Embedded Servo DesignDynamic Spindle BrakeDrive Self Test (DST)Zone Bit Recording (ZBR)Power Choice TechnologyBackground Media Scan (BMS)Idle Read After Write (IRAW)Dedicated Head Load/Unload Zone</li></ul>",<ul> <li><strong>Part No. :</strong> 1GR201-899</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Seagate</li> ,,"Catalog, Search",Taxable Goods,1GR201-899 Seagate Enterprise Performance 10K.8 1.8TB 10000RPM SAS 12Gbps 128MB Cache 2.5-inch Internal Hard Drive,,,btd-038304.jpeg,btd-038304.jpeg,btd-038304.jpeg,Seagate,SAS 12.0 Gbps,1 TB,10000 RPM,2.5-inch,128 MB,
btd-038305,01NN110,01NN110 IBM 1.8TB 10000RPM SAS 12Gbps 128MB Cache 2.5-inch Internal Hard Drive with Tray,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 1.8TB HDD,228.29,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> IBM</li><li><strong>Manufacturer Part # :</strong> 01NN110</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 2.5-inch</li><li><strong>Capacity :</strong> 1.8 TB</li><li><strong>Cache :</strong> 128 MB</li><li><strong>Spindle Speed :</strong> 10000 RPM</li><li><strong>Average Seek Time :</strong> 4.6 ms</li><li><strong>Drive Interface Type :</strong> SAS 12.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 01NN110</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> IBM</li> ,,"Catalog, Search",Taxable Goods,01NN110 IBM 1.8TB 10000RPM SAS 12Gbps 128MB Cache 2.5-inch Internal Hard Drive with Tray,,,btd-038305.jpeg,btd-038305.jpeg,btd-038305.jpeg,IBM,SAS 12.0 Gbps,1 TB,10000 RPM,2.5-inch,128 MB,
btd-038306,7NCXR,7NCXR Dell 1.8TB 10000RPM SAS 12Gbps (4Kn) 2.5-inch Internal Hard Drive with 3.5-inch Hybrid Carrier,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 1.8TB HDD,326.36,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> 7NCXR</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 1.8 TB</li><li><strong>Spindle Speed :</strong> 10000 RPM</li><li><strong>Drive Interface Type :</strong> SAS 12.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 7NCXR</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,7NCXR Dell 1.8TB 10000RPM SAS 12Gbps (4Kn) 2.5-inch Internal Hard Drive with 3.5-inch Hybrid Carrier,,,btd-038306.jpeg,btd-038306.jpeg,btd-038306.jpeg,Dell,SAS 12.0 Gbps,1 TB,10000 RPM,3.5-inch,,
btd-029358,ST6000AS0001,ST6000AS0001 Seagate Archive 6TB 5900RPM SATA 6Gbps 128MB Cache (SED) 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Interface/Serial-ATA (SATA),171.45,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Seagate</li><li><strong>Manufacturer Part # :</strong> ST6000AS0001</li><li><strong>Product Line :</strong> Archive</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 6 TB</li><li><strong>Cache :</strong> 128 MB</li><li><strong>Spindle Speed :</strong> 5900 RPM</li><li><strong>Average Seek Time :</strong> 12 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li><li><strong>Features :</strong> 24x7 OperationQuiet OperationSmartAlign TechnologyAcuTrac Servo TechnologyTGMR Recording TechnologyOn-the-fly Error-correction Algorithms</li></ul>",<ul> <li><strong>Part No. :</strong> ST6000AS0001</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Seagate</li> ,,"Catalog, Search",Taxable Goods,ST6000AS0001 Seagate Archive 6TB 5900RPM SATA 6Gbps 128MB Cache (SED) 3.5-inch Internal Hard Drive,,,btd-029358.jpeg,btd-029358.jpeg,btd-029358.jpeg,Seagate,SATA 6.0 Gbps,6 TB,5900 RPM,3.5-inch,128 MB,
btd-031907,ST8000NM016A,ST8000NM016A Seagate Exos 7E8 8TB 7200RPM SATA 6Gbps 256MB Cache (PowerBalance / 512e) 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Interface/Serial-ATA (SATA),228.46,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Seagate</li><li><strong>Manufacturer Part # :</strong> ST8000NM016A</li><li><strong>Product Line :</strong> Exos 7E8</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 8 TB</li><li><strong>Cache :</strong> 256 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li><li><strong>Features :</strong> Drive Self TestSupport for S.M.A.R.T.Native Command QueuingPerpendicular Recording TechnologyOn-the-fly Error-correction Algorithms</li></ul>",<ul> <li><strong>Part No. :</strong> ST8000NM016A</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Seagate</li> ,,"Catalog, Search",Taxable Goods,ST8000NM016A Seagate Exos 7E8 8TB 7200RPM SATA 6Gbps 256MB Cache (PowerBalance / 512e) 3.5-inch Internal Hard Drive,,,btd-031907.jpeg,btd-031907.jpeg,btd-031907.jpeg,Seagate,SATA 6.0 Gbps,8 TB,7200 RPM,3.5-inch,256 MB,
btd-030454,WD101PURZ,WD101PURZ Western Digital Purple Surveillance 10TB 7200RPM SATA 6Gbps 256MB Cache 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Interface/Serial-ATA (SATA),242.95,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Western Digital</li><li><strong>Manufacturer Part # :</strong> WD101PURZ</li><li><strong>Product Line :</strong> Purple</li><li><strong>Product Series :</strong> Surveillance</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 10 TB</li><li><strong>Cache :</strong> 256 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> WD101PURZ</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Western Digital</li> ,,"Catalog, Search",Taxable Goods,WD101PURZ Western Digital Purple Surveillance 10TB 7200RPM SATA 6Gbps 256MB Cache 3.5-inch Internal Hard Drive,,,btd-030454.jpeg,btd-030454.jpeg,btd-030454.jpeg,Western Digital,SATA 6.0 Gbps,10 TB,7200 RPM,3.5-inch,256 MB,
btd-029363,ST6000NM0165,ST6000NM0165 Seagate Enterprise Capacity 6TB 7200RPM SATA 6Gbps 256MB Cache (SED / 4Kn) 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Interface/Serial-ATA (SATA),996.25,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Seagate</li><li><strong>Manufacturer Part # :</strong> ST6000NM0165</li><li><strong>Product Line :</strong> Enterprise Capacity</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 6 TB</li><li><strong>Cache :</strong> 256 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> ST6000NM0165</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Seagate</li> ,,"Catalog, Search",Taxable Goods,ST6000NM0165 Seagate Enterprise Capacity 6TB 7200RPM SATA 6Gbps 256MB Cache (SED / 4Kn) 3.5-inch Internal Hard Drive,,,btd-029363.jpeg,btd-029363.jpeg,btd-029363.jpeg,Seagate,SATA 6.0 Gbps,6 TB,7200 RPM,3.5-inch,256 MB,
btd-029365,ST10000VN0004,ST10000VN0004 Seagate IronWolf 10TB 7200RPM SATA 6Gbps 256MB Cache 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Interface/Serial-ATA (SATA),276.41,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Seagate</li><li><strong>Manufacturer Part # :</strong> ST10000VN0004</li><li><strong>Product Line :</strong> IronWolf</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 10 TB</li><li><strong>Cache :</strong> 256 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li><li><strong>Features :</strong> PowerChoice TechnologyNative Command Queuing (NCQ)Perpendicular Recording TechnologyOn-the-fly Error-correction Algorithms</li></ul>",<ul> <li><strong>Part No. :</strong> ST10000VN0004</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Seagate</li> ,,"Catalog, Search",Taxable Goods,ST10000VN0004 Seagate IronWolf 10TB 7200RPM SATA 6Gbps 256MB Cache 3.5-inch Internal Hard Drive,,,btd-029365.jpeg,btd-029365.jpeg,btd-029365.jpeg,Seagate,SATA 6.0 Gbps,10 TB,7200 RPM,3.5-inch,256 MB,
btd-029367,ST10000VX004,ST10000VX004 Seagate SkyHawk Surveillance 10TB 5900RPM SATA 6Gbps 256MB Cache 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Interface/Serial-ATA (SATA),400.70,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Seagate</li><li><strong>Manufacturer Part # :</strong> ST10000VX004</li><li><strong>Product Line :</strong> SkyHawk</li><li><strong>Product Series :</strong> Surveillance</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 10 TB</li><li><strong>Cache :</strong> 256 MB</li><li><strong>Spindle Speed :</strong> 5900 RPM</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> ST10000VX004</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Seagate</li> ,,"Catalog, Search",Taxable Goods,ST10000VX004 Seagate SkyHawk Surveillance 10TB 5900RPM SATA 6Gbps 256MB Cache 3.5-inch Internal Hard Drive,,,btd-029367.jpeg,btd-029367.jpeg,btd-029367.jpeg,Seagate,SATA 6.0 Gbps,10 TB,5900 RPM,3.5-inch,256 MB,
btd-029369,ST12000DM001,ST12000DM001 Seagate Barracuda Pro 12TB 7200RPM SATA 6Gbps 256MB Cache (512e) 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Interface/Serial-ATA (SATA),253.09,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Seagate</li><li><strong>Manufacturer Part # :</strong> ST12000DM001</li></ul>",<ul> <li><strong>Part No. :</strong> ST12000DM001</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Seagate</li> ,,"Catalog, Search",Taxable Goods,ST12000DM001 Seagate Barracuda Pro 12TB 7200RPM SATA 6Gbps 256MB Cache (512e) 3.5-inch Internal Hard Drive,,,btd-029369.jpeg,btd-029369.jpeg,btd-029369.jpeg,Seagate,,,,,,
btd-029370,ST10000VN0008,ST10000VN0008 Seagate IronWolf NAS 10TB 7200RPM SATA 6Gbps 256MB Cache (512e) 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Interface/Serial-ATA (SATA),279.46,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Seagate</li><li><strong>Manufacturer Part # :</strong> ST10000VN0008</li><li><strong>Product Line :</strong> IronWolf</li><li><strong>Product Series :</strong> NAS</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 10 TB</li><li><strong>Cache :</strong> 256 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> ST10000VN0008</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Seagate</li> ,,"Catalog, Search",Taxable Goods,ST10000VN0008 Seagate IronWolf NAS 10TB 7200RPM SATA 6Gbps 256MB Cache (512e) 3.5-inch Internal Hard Drive,,,btd-029370.jpeg,btd-029370.jpeg,btd-029370.jpeg,Seagate,SATA 6.0 Gbps,10 TB,7200 RPM,3.5-inch,256 MB,
btd-038315,ST14000NM001G,ST14000NM001G Seagate Exos X16 Enterprise 14TB 7200RPM SATA 6Gbps 256MB Cache (512e) 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Interface/Serial-ATA (SATA),590.39,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Seagate</li><li><strong>Manufacturer Part # :</strong> ST14000NM001G</li><li><strong>Product Line :</strong> Enterprise</li><li><strong>Product Series :</strong> Exos X16</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 14 TB</li><li><strong>Cache :</strong> 256 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li><li><strong>Features :</strong> Low Halogen DesignSuperParity TechnologyHelium Sealed-Drive DesignPowerChoice Idle Power TechnologyOrganic Solderability PreservativePowerBalance Power/Performance Technology</li></ul>",<ul> <li><strong>Part No. :</strong> ST14000NM001G</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Seagate</li> ,,"Catalog, Search",Taxable Goods,ST14000NM001G Seagate Exos X16 Enterprise 14TB 7200RPM SATA 6Gbps 256MB Cache (512e) 3.5-inch Internal Hard Drive,,,btd-038315.jpeg,btd-038315.jpeg,btd-038315.jpeg,Seagate,SATA 6.0 Gbps,14 TB,7200 RPM,3.5-inch,256 MB,
btd-029372,ST6000VN0001,ST6000VN0001 Seagate Enterprise NAS 6TB 7200RPM SATA 6Gbps 128MB Cache 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Interface/Serial-ATA (SATA),225.15,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Seagate</li><li><strong>Manufacturer Part # :</strong> ST6000VN0001</li><li><strong>Product Line :</strong> Enterprise</li><li><strong>Product Series :</strong> NAS</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 6 TB</li><li><strong>Cache :</strong> 128 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li><li><strong>Features :</strong> Native Command QueuingPerpendicular Recording TechnologyOn-the-fly Error-correction Algorithms</li></ul>",<ul> <li><strong>Part No. :</strong> ST6000VN0001</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Seagate</li> ,,"Catalog, Search",Taxable Goods,ST6000VN0001 Seagate Enterprise NAS 6TB 7200RPM SATA 6Gbps 128MB Cache 3.5-inch Internal Hard Drive,,,btd-029372.jpeg,btd-029372.jpeg,btd-029372.jpeg,Seagate,SATA 6.0 Gbps,6 TB,7200 RPM,3.5-inch,128 MB,
btd-030462,WD181KRYZ,WD181KRYZ Western Digital Gold 18TB 7200RPM SATA 6Gbps 256MB Cache 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Interface/Serial-ATA (SATA),352.90,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Western Digital</li><li><strong>Manufacturer Part # :</strong> WD181KRYZ</li><li><strong>Product Line :</strong> Gold</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 18 TB</li><li><strong>Cache :</strong> 256 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> WD181KRYZ</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Western Digital</li> ,,"Catalog, Search",Taxable Goods,WD181KRYZ Western Digital Gold 18TB 7200RPM SATA 6Gbps 256MB Cache 3.5-inch Internal Hard Drive,,,btd-030462.jpeg,btd-030462.jpeg,btd-030462.jpeg,Western Digital,SATA 6.0 Gbps,18 TB,7200 RPM,3.5-inch,256 MB,
btd-029373,ST14000NM0018,ST14000NM0018 Seagate Exos X14 14TB 7200RPM SATA 6Gbps 256MB Cache (512e) 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Interface/Serial-ATA (SATA),590.39,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Seagate</li><li><strong>Manufacturer Part # :</strong> ST14000NM0018</li><li><strong>Product Line :</strong> Exos X14</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 14 TB</li><li><strong>Cache :</strong> 256 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li><li><strong>Features :</strong> Support for S.M.A.R.T.Native Command QueuingPerpendicular Recording TechnologyOn-the-fly Error-correction Algorithms</li></ul>",<ul> <li><strong>Part No. :</strong> ST14000NM0018</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Seagate</li> ,,"Catalog, Search",Taxable Goods,ST14000NM0018 Seagate Exos X14 14TB 7200RPM SATA 6Gbps 256MB Cache (512e) 3.5-inch Internal Hard Drive,,,btd-029373.jpeg,btd-029373.jpeg,btd-029373.jpeg,Seagate,SATA 6.0 Gbps,14 TB,7200 RPM,3.5-inch,256 MB,
btd-029374,ST10000NE0004,ST10000NE0004 Seagate IronWolf Pro 10TB 7200RPM SATA 6Gbps 256MB Cache (512e) 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Interface/Serial-ATA (SATA),292.67,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Seagate</li><li><strong>Manufacturer Part # :</strong> ST10000NE0004</li><li><strong>Product Line :</strong> IronWolf Pro</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 10 TB</li><li><strong>Cache :</strong> 256 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> ST10000NE0004</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Seagate</li> ,,"Catalog, Search",Taxable Goods,ST10000NE0004 Seagate IronWolf Pro 10TB 7200RPM SATA 6Gbps 256MB Cache (512e) 3.5-inch Internal Hard Drive,,,btd-029374.jpeg,btd-029374.jpeg,btd-029374.jpeg,Seagate,SATA 6.0 Gbps,10 TB,7200 RPM,3.5-inch,256 MB,
btd-029375,ST6000NE0021,ST6000NE0021 Seagate IronWolf Pro 6TB 7200RPM SATA 6Gbps 256MB Cache (512e) 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Interface/Serial-ATA (SATA),199.09,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Seagate</li><li><strong>Manufacturer Part # :</strong> ST6000NE0021</li><li><strong>Product Line :</strong> IronWolf</li><li><strong>Product Series :</strong> Pro</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 6 TB</li><li><strong>Cache :</strong> 256 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li><li><strong>Features :</strong> Advanced Format (AF)Seagate Rescue Data RecoveryOptimised for NAS with AgileArrayRotational Vibration (RV) Mitigation</li></ul>",<ul> <li><strong>Part No. :</strong> ST6000NE0021</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Seagate</li> ,,"Catalog, Search",Taxable Goods,ST6000NE0021 Seagate IronWolf Pro 6TB 7200RPM SATA 6Gbps 256MB Cache (512e) 3.5-inch Internal Hard Drive,,,btd-029375.jpeg,btd-029375.jpeg,btd-029375.jpeg,Seagate,SATA 6.0 Gbps,6 TB,7200 RPM,3.5-inch,256 MB,
btd-030467,WD8002FRYZ,WD8002FRYZ Western Digital Gold 8TB 7200RPM SATA 6Gbps 128MB Cache 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Interface/Serial-ATA (SATA),179.72,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Western Digital</li><li><strong>Manufacturer Part # :</strong> WD8002FRYZ</li><li><strong>Product Line :</strong> Gold</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 8 TB</li><li><strong>Cache :</strong> 128 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.9 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li><li><strong>Features :</strong> Dual Actuator TechnologyHigh Workload CapabilityDynamic Fly-height Technology(24 x 7 x 365) Operational ReliabilityRotary Acceleration Feed Forward (RAFF)RAID-specific Time-limited Error Recovery (TLER)</li></ul>",<ul> <li><strong>Part No. :</strong> WD8002FRYZ</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Western Digital</li> ,,"Catalog, Search",Taxable Goods,WD8002FRYZ Western Digital Gold 8TB 7200RPM SATA 6Gbps 128MB Cache 3.5-inch Internal Hard Drive,,,btd-030467.jpeg,btd-030467.jpeg,btd-030467.jpeg,Western Digital,SATA 6.0 Gbps,8 TB,7200 RPM,3.5-inch,128 MB,
btd-030130,MG07ACA14TE,MG07ACA14TE Toshiba Enterprise Capacity 14TB 7200RPM SATA 6Gbps 256MB Cache (512e) 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Interface/Serial-ATA (SATA),590.39,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Toshiba</li><li><strong>Manufacturer Part # :</strong> MG07ACA14TE</li><li><strong>Product Line :</strong> Enterprise Capacity</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 14 TB</li><li><strong>Cache :</strong> 256 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li><li><strong>Features :</strong> Advanced Format Sector TechnologyLow Operational Power Profile, Providing Excellent Power Efficiency (W/TB) for better TCOToshiba Persistent Write Cache Technology for Data-Loss Protection in Sudden Power-Loss Events</li></ul>",<ul> <li><strong>Part No. :</strong> MG07ACA14TE</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Toshiba</li> ,,"Catalog, Search",Taxable Goods,MG07ACA14TE Toshiba Enterprise Capacity 14TB 7200RPM SATA 6Gbps 256MB Cache (512e) 3.5-inch Internal Hard Drive,,,btd-030130.jpeg,btd-030130.jpeg,btd-030130.jpeg,Toshiba,SATA 6.0 Gbps,14 TB,7200 RPM,3.5-inch,256 MB,
btd-038323,MD05ACA600,MD05ACA600 Toshiba Desktop 6TB 7200RPM SATA 6Gbps 128MB Cache (512e) 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Interface/Serial-ATA (SATA),605.00,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Toshiba</li><li><strong>Manufacturer Part # :</strong> MD05ACA600</li><li><strong>Product Line :</strong> Desktop</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 6 TB</li><li><strong>Cache :</strong> 128 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> MD05ACA600</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Toshiba</li> ,,"Catalog, Search",Taxable Goods,MD05ACA600 Toshiba Desktop 6TB 7200RPM SATA 6Gbps 128MB Cache (512e) 3.5-inch Internal Hard Drive,,,btd-038323.jpeg,btd-038323.jpeg,btd-038323.jpeg,Toshiba,SATA 6.0 Gbps,6 TB,7200 RPM,3.5-inch,128 MB,
